1712761224,1225,Redmond,47.673,-122.091,4.519,4.959,4.799
1712761224,8,Kirkland,47.681,-122.181,,4.939,
1712761224,110,Issaquah,47.551,-122.052,,5.179,
1712761224,1,Seattle,47.565,-122.331,4.479,4.959,
1712761224,747,Woodinville,47.78,-122.148,,4.939,
1712761224,6,Tukwila,47.446,-122.248,4.499,4.899,4.499
1712761224,106,Aurora Village,47.775,-122.344,,4.999,
1712761224,1190,Lynnwood,47.834,-122.273,4.499,4.989,4.719
1712761224,115,Lynnwood Business Center,47.826,-122.31,4.559,4.999,
1712761224,1029,Covington WA,47.355,-122.121,4.459,5.059,
1712761224,114,Everett WA,47.904,-122.21,4.499,4.959,
1712761224,61,Federal Way,47.287,-122.31,4.229,4.669,
1712761224,1588,Lake Stevens,47.975,-122.105,4.499,4.959,
1712761224,13,Silverdale,47.657,-122.68,4.299,4.549,4.259
1712761224,624,Gig Harbor,47.358,-122.604,4.549,5.119,
1712761224,1278,Bonney Lake,47.167,-122.159,4.499,5.019,4.269
1712761224,95,Tacoma,47.225,-122.468,4.369,4.899,
1712761224,660,Puyallup,47.156,-122.309,4.349,4.799,
1712761224,642,Marysville WA,48.148,-122.191,4.169,4.769,
1712761224,740,Lacey,47.059,-122.761,4.499,4.919,4.679
1712761224,639,Sequim,48.077,-123.126,4.459,5.059,
1712761224,64,Tumwater,46.997,-122.916,4.369,4.929,
1712761224,662,Burlington WA,48.454,-122.338,4.379,4.799,
1712761224,1216,Bellingham,48.792,-122.514,4.329,4.959,4.059
1712761224,112,Wenatchee,47.401,-120.281,4.359,4.769,
1712761224,1013,Union Gap,46.563,-120.5,4.289,4.699,
1712761224,1059,Warrenton,46.147,-123.914,4.179,4.799,
1712761224,772,Vancouver WA,45.685,-122.605,4.439,4.769,4.199
1712761224,1086,E Vancouver WA,45.622,-122.473,4.439,4.799,
1712761224,2,Portland,45.559,-122.524,4.239,4.599,4.079
1712761224,692,Hillsboro,45.536,-122.935,4.229,4.629,
1712761224,9,Aloha,45.509,-122.842,4.229,4.629,
1712761224,97,Clackamas,45.428,-122.574,4.099,4.559,
1712761224,111,Tigard,45.435,-122.758,4.159,4.559,
1712761224,766,Wilsonville,45.333,-122.764,4.239,4.639,
1712761224,486,Kennewick,46.226,-119.235,4.219,4.619,
1712761224,1492,Salem,44.884,-123.007,3.999,4.399,
1712761224,682,Albany,44.638,-123.066,4.089,4.499,
1712761224,1298,N Spokane,47.766,-117.383,4.099,4.499,4.159
1712761224,670,Spokane,47.658,-117.333,4.099,4.449,
1712761224,17,Eugene,44.089,-123.065,4.099,4.399,
1712761224,773,Coeur D' Alene,47.709,-116.783,3.679,4.169,3.799
1712761224,103,Clarkston,46.423,-117.042,3.859,4.309,3.899
1712761224,1073,Roseburg,43.26,-123.35,4.169,4.599,
1712761224,745,Kalispell,48.234,-114.333,3.549,4.149,
1712761224,1287,Central Point,42.375,-122.887,4.159,4.599,3.999
1712761224,67,Missoula,46.895,-114.038,3.559,3.959,
1712761224,734,Nampa,43.615,-116.59,3.739,4.159,
1712761224,1343,Meridian,43.661,-116.436,3.779,4.119,
1712761224,761,Boise,43.586,-116.276,3.769,4.089,
1712761226,1660,Newark,37.526,-121.999,4.999,5.399,
1712761226,778,Fremont,37.502,-121.973,5.049,5.399,
1712761226,1061,Hayward,37.615,-122.09,5.199,5.499,
1712761226,423,Sunnyvale,37.372,-121.995,4.959,5.299,
1712761226,1042,Redwood City,37.479,-122.216,5.099,5.599,
1712761226,129,Santa Clara,37.357,-121.939,5.099,5.379,
1712761226,1004,NE San Jose,37.39,-121.884,5.059,5.459,
1712761226,823,Hayward Business Center,37.668,-122.103,5.059,5.359,
1712761226,148,San Jose,37.31,-121.851,4.899,5.199,
1712761226,118,San Leandro,37.72,-122.182,5.049,5.399,
1712761226,146,Livermore,37.703,-121.812,4.999,5.399,
1712761226,21,Danville,37.782,-121.973,5.099,5.499,
1712761226,422,S San Francisco,37.642,-122.401,5.079,5.499,
1712761226,1267,Great Oaks,37.244,-121.786,5.099,5.499,
1712761226,475,El Camino,37.665,-122.448,4.999,5.279,
1712761226,482,Richmond CA,37.898,-122.321,5.149,5.399,
1712761226,663,Concord,37.958,-122.033,4.899,5.299,
1712761226,658,Tracy,37.751,-121.475,4.879,5.299,
1712761226,149,Santa Cruz,36.985,-122.033,5.059,5.469,5.299
1712761226,1002,Antioch,38.009,-121.836,5.099,5.399,
1712761226,760,Gilroy,37.008,-121.556,5.279,5.499,
1712761226,132,Vallejo,38.133,-122.214,4.959,5.259,
1712761226,1031,Manteca,37.785,-121.26,4.959,5.299,
1712761226,453,Fairfield,38.215,-122.145,5.199,5.599,
1712761226,38,Stockton,38.019,-121.292,4.999,5.299,
1712761226,661,Modesto,37.702,-121.067,5.099,5.499,
1712761226,694,Vacaville,38.351,-121.98,5.059,5.399,
1712761226,1091,Lodi,38.1,-121.264,5.129,5.429,
1712761226,131,Sand City,36.617,-121.845,5.099,5.549,
1712761226,782,Turlock,37.519,-120.888,5.049,5.499,
1712761226,659,Rohnert Park,38.353,-122.717,5.199,5.599,5.299
1712761226,1274,Elk Grove,38.406,-121.414,4.959,5.259,4.959
1712761226,41,Santa Rosa,38.42,-122.712,5.259,5.659,
1712761226,464,Sacramento,38.468,-121.414,4.899,5.199,
1712761226,471,Cal Expo (Sacramento),38.597,-121.453,4.979,5.249,
1712761226,1003,Woodland,38.672,-121.723,5.049,5.279,
1712761226,142,Merced,37.303,-120.497,5.139,5.639,
1712761226,438,Rancho Cordova,38.588,-121.264,5.159,5.569,
1712761226,771,Citrus Heights,38.69,-121.298,4.959,5.299,
1712761226,765,Folsom,38.645,-121.11,5.059,5.299,5.199
1712761226,29,Roseville CA,38.78,-121.267,4.959,5.329,4.999
1712761226,1658,Marysville CA,39.125,-121.571,4.739,5.079,4.899
1712761226,31,Fresno,36.81,-119.874,4.889,5.299,
1712761226,1297,Ukiah,39.127,-123.197,5.099,5.499,
1712761226,657,N Fresno,36.839,-119.788,4.889,5.199,4.999
1712761226,1360,Clovis,36.806,-119.703,4.879,5.199,
1712761226,1011,Chico,39.721,-121.811,5.099,5.349,
1712761226,1244,Hanford,36.326,-119.607,4.899,5.299,4.999
1712761226,127,Carson City,39.117,-119.777,4.329,4.639,
1712761226,741,San Luis Obispo,35.252,-120.691,4.899,5.199,
