1706652008,1225,Redmond,47.673,-122.091,3.769,4.199,4.559
1706652008,8,Kirkland,47.681,-122.181,3.769,4.199,
1706652008,110,Issaquah,47.551,-122.052,3.859,4.299,
1706652008,1,Seattle,47.565,-122.331,3.599,4.059,
1706652008,747,Woodinville,47.78,-122.148,3.799,4.199,4.399
1706652008,6,Tukwila,47.446,-122.248,3.579,3.979,4.599
1706652008,106,Aurora Village,47.775,-122.344,3.769,4.169,
1706652008,1190,Lynnwood,47.834,-122.273,3.799,4.199,4.499
1706652008,115,Lynnwood Business Center,47.826,-122.31,3.799,4.199,
1706652008,1029,Covington WA,47.355,-122.121,3.479,3.979,
1706652008,114,Everett WA,47.904,-122.21,3.849,4.249,
1706652008,61,Federal Way,47.287,-122.31,3.229,3.619,
1706652008,1588,Lake Stevens,47.975,-122.105,3.699,4.099,
1706652008,13,Silverdale,47.657,-122.68,3.449,3.879,3.969
1706652008,624,Gig Harbor,47.358,-122.604,3.459,3.889,
1706652008,1278,Bonney Lake,47.167,-122.159,3.399,3.859,4.199
1706652008,95,Tacoma,47.225,-122.468,3.329,3.699,
1706652008,660,Puyallup,47.156,-122.309,3.319,3.799,
1706652008,642,Marysville WA,48.148,-122.191,3.169,3.779,
1706652008,740,Lacey,47.059,-122.761,3.399,3.869,4.639
1706652008,639,Sequim,48.077,-123.126,3.559,3.859,
1706652008,64,Tumwater,46.997,-122.916,3.399,3.869,
1706652008,662,Burlington WA,48.454,-122.338,3.299,3.739,
1706652008,1216,Bellingham,48.792,-122.514,3.279,3.799,3.979
1706652008,112,Wenatchee,47.401,-120.281,3.469,3.869,
1706652008,1013,Union Gap,46.563,-120.5,3.339,3.739,
1706652008,1059,Warrenton,46.147,-123.914,3.639,3.939,
1706652008,772,Vancouver WA,45.685,-122.605,3.439,3.839,4.279
1706652008,1086,E Vancouver WA,45.622,-122.473,3.439,3.839,
1706652008,2,Portland,45.559,-122.524,3.499,3.899,3.799
1706652008,692,Hillsboro,45.536,-122.935,3.099,3.499,
1706652008,9,Aloha,45.509,-122.842,3.099,3.499,
1706652008,97,Clackamas,45.428,-122.574,3.399,3.799,
1706652008,111,Tigard,45.435,-122.758,3.079,3.479,
1706652008,766,Wilsonville,45.333,-122.764,3.459,3.859,
1706652008,486,Kennewick,46.226,-119.235,3.399,3.829,
1706652008,1492,Salem,44.884,-123.007,3.099,3.499,
1706652008,682,Albany,44.638,-123.066,2.999,3.359,
1706652008,1298,N Spokane,47.766,-117.383,3.239,3.659,4.199
1706652008,670,Spokane,47.658,-117.333,3.399,3.679,
1706652008,17,Eugene,44.089,-123.065,3.059,3.459,
1706652008,773,Coeur D' Alene,47.709,-116.783,2.949,3.519,3.099
1706652008,103,Clarkston,46.423,-117.042,3.239,3.699,3.999
1706652008,1073,Roseburg,43.26,-123.35,3.049,3.449,
1706652008,745,Kalispell,48.234,-114.333,2.749,3.329,
1706652008,1287,Central Point,42.375,-122.887,3.099,3.599,3.599
1706652008,67,Missoula,46.895,-114.038,2.679,3.129,
1706652008,734,Nampa,43.615,-116.59,2.699,3.069,
1706652008,1343,Meridian,43.661,-116.436,2.699,3.069,
1706652008,761,Boise,43.586,-116.276,2.699,3.069,
1706652009,1660,Newark,37.526,-121.999,3.999,4.399,
1706652009,778,Fremont,37.502,-121.973,3.999,4.399,
1706652009,1061,Hayward,37.615,-122.09,3.799,4.159,
1706652009,423,Sunnyvale,37.372,-121.995,3.759,4.139,
1706652009,1042,Redwood City,37.479,-122.216,4.199,4.599,
1706652009,129,Santa Clara,37.357,-121.939,3.759,4.139,
1706652009,1004,NE San Jose,37.39,-121.884,3.899,4.339,
1706652009,823,Hayward Business Center,37.668,-122.103,3.859,4.159,
1706652009,148,San Jose,37.31,-121.851,3.899,4.199,
1706652009,118,San Leandro,37.72,-122.182,3.979,4.399,
1706652009,146,Livermore,37.703,-121.812,4.099,4.499,
1706652009,21,Danville,37.782,-121.973,4.099,4.699,
1706652009,422,S San Francisco,37.642,-122.401,4.239,4.559,
1706652009,1267,Great Oaks,37.244,-121.786,3.899,4.299,
1706652009,475,El Camino,37.665,-122.448,4.239,4.559,
1706652009,482,Richmond CA,37.898,-122.321,3.999,4.359,
1706652009,663,Concord,37.958,-122.033,3.759,4.199,
1706652009,658,Tracy,37.751,-121.475,3.899,4.299,
1706652009,149,Santa Cruz,36.985,-122.033,4.099,4.499,5.299
1706652009,1002,Antioch,38.009,-121.836,3.959,4.259,
1706652009,760,Gilroy,37.008,-121.556,4.159,4.459,
1706652009,132,Vallejo,38.133,-122.214,3.659,3.959,
1706652009,1031,Manteca,37.785,-121.26,3.879,4.299,
1706652009,453,Fairfield,38.215,-122.145,3.859,4.059,
1706652009,38,Stockton,38.019,-121.292,3.769,4.159,
1706652009,661,Modesto,37.702,-121.067,3.849,4.259,
1706652009,694,Vacaville,38.351,-121.98,4.099,4.499,
1706652009,1091,Lodi,38.1,-121.264,3.899,4.199,
1706652009,131,Sand City,36.617,-121.845,4.229,4.629,
1706652009,782,Turlock,37.519,-120.888,3.999,4.399,
1706652009,659,Rohnert Park,38.353,-122.717,4.259,4.659,4.899
1706652009,1274,Elk Grove,38.406,-121.414,3.799,4.199,4.559
1706652009,41,Santa Rosa,38.42,-122.712,4.259,4.659,
1706652009,464,Sacramento,38.468,-121.414,3.799,4.199,
1706652009,471,Cal Expo (Sacramento),38.597,-121.453,3.899,4.399,
1706652009,1003,Woodland,38.672,-121.723,3.959,4.359,
1706652009,142,Merced,37.303,-120.497,3.959,4.359,
1706652009,438,Rancho Cordova,38.588,-121.264,4.059,4.559,
1706652009,771,Citrus Heights,38.69,-121.298,3.959,4.299,
1706652009,765,Folsom,38.645,-121.11,4.099,4.399,4.899
1706652009,29,Roseville CA,38.78,-121.267,4.059,4.399,4.699
1706652009,1658,Marysville CA,39.125,-121.571,3.659,3.999,4.599
1706652009,31,Fresno,36.81,-119.874,3.899,4.399,
1706652009,1297,Ukiah,39.127,-123.197,4.279,4.659,
1706652009,657,N Fresno,36.839,-119.788,3.899,4.229,4.659
1706652009,1360,Clovis,36.806,-119.703,3.899,4.229,
1706652009,1011,Chico,39.721,-121.811,4.199,4.599,
1706652009,1244,Hanford,36.326,-119.607,3.999,4.299,4.599
1706652009,127,Carson City,39.117,-119.777,3.349,3.749,
1706652009,741,San Luis Obispo,35.252,-120.691,4.559,4.799,
