1690588810,1225,Redmond,47.673,-122.091,4.769,5.069,4.859
1690588810,8,Kirkland,47.681,-122.181,4.769,5.069,
1690588810,110,Issaquah,47.551,-122.052,4.739,5.239,
1690588810,1,Seattle,47.565,-122.331,4.679,5.199,
1690588810,747,Woodinville,47.78,-122.148,4.799,5.099,4.839
1690588810,6,Tukwila,47.446,-122.248,4.669,5.059,4.599
1690588810,106,Aurora Village,47.775,-122.344,4.799,5.099,
1690588810,1190,Lynnwood,47.834,-122.273,4.699,5.099,4.869
1690588810,115,Lynnwood Business Center,47.826,-122.31,4.699,5.099,
1690588810,1029,Covington WA,47.355,-122.121,4.559,4.899,
1690588810,114,Everett WA,47.904,-122.21,4.699,5.099,
1690588810,61,Federal Way,47.287,-122.31,4.259,4.659,
1690588810,1588,Lake Stevens,47.975,-122.105,4.759,5.099,
1690588810,13,Silverdale,47.657,-122.68,4.599,5.099,4.699
1690588810,624,Gig Harbor,47.358,-122.604,4.699,5.099,
1690588810,1278,Bonney Lake,47.167,-122.159,4.599,4.999,4.869
1690588810,95,Tacoma,47.225,-122.468,4.459,4.899,
1690588810,660,Puyallup,47.156,-122.309,4.499,4.799,
1690588810,642,Marysville WA,48.148,-122.191,4.479,4.899,
1690588810,740,Lacey,47.059,-122.761,4.759,5.159,4.759
1690588810,639,Sequim,48.077,-123.126,,5.159,
1690588810,64,Tumwater,46.997,-122.916,4.759,5.159,
1690588810,662,Burlington WA,48.454,-122.338,,4.899,
1690588810,1216,Bellingham,48.792,-122.514,4.359,4.799,4.189
1690588810,112,Wenatchee,47.401,-120.281,4.599,4.929,
1690588810,1013,Union Gap,46.563,-120.5,4.199,4.759,
1690588810,1059,Warrenton,46.147,-123.914,4.439,4.739,
1690588810,772,Vancouver WA,45.685,-122.605,4.399,4.799,4.399
1690588810,1086,E Vancouver WA,45.622,-122.473,4.399,4.799,
1690588810,2,Portland,45.559,-122.524,4.499,4.799,4.159
1690588810,692,Hillsboro,45.536,-122.935,4.449,4.769,
1690588810,9,Aloha,45.509,-122.842,4.399,4.769,
1690588810,97,Clackamas,45.428,-122.574,4.299,4.499,
1690588810,111,Tigard,45.435,-122.758,4.359,4.699,
1690588810,766,Wilsonville,45.333,-122.764,4.469,4.769,
1690588810,486,Kennewick,46.226,-119.235,4.699,5.059,
1690588810,1492,Salem,44.884,-123.007,3.999,4.399,
1690588810,682,Albany,44.638,-123.066,4.039,4.439,
1690588810,1298,N Spokane,47.766,-117.383,4.369,4.769,4.419
1690588810,670,Spokane,47.658,-117.333,4.369,4.769,
1690588810,17,Eugene,44.089,-123.065,4.259,4.659,
1690588810,773,Coeur D' Alene,47.709,-116.783,3.869,4.329,3.799
1690588810,103,Clarkston,46.423,-117.042,,4.699,
1690588810,1073,Roseburg,43.26,-123.35,4.159,4.559,
1690588810,745,Kalispell,48.234,-114.333,3.599,3.999,
1690588810,1287,Central Point,42.375,-122.887,4.329,4.719,4.099
1690588810,67,Missoula,46.895,-114.038,,4.099,
1690588810,734,Nampa,43.615,-116.59,3.599,3.959,
1690588810,1343,Meridian,43.661,-116.436,3.759,4.059,
1690588810,761,Boise,43.586,-116.276,3.669,3.989,
1690588811,778,Fremont,37.502,-121.973,4.639,5.019,
1690588811,1061,Hayward,37.615,-122.09,4.439,4.699,
1690588811,423,Sunnyvale,37.372,-121.995,4.259,4.599,
1690588811,1042,Redwood City,37.479,-122.216,4.659,4.999,
1690588811,129,Santa Clara,37.357,-121.939,4.499,4.799,
1690588811,1004,NE San Jose,37.39,-121.884,4.499,4.799,
1690588811,823,Hayward Business Center,37.668,-122.103,4.439,4.699,
1690588811,148,San Jose,37.31,-121.851,4.379,4.679,
1690588811,118,San Leandro,37.72,-122.182,4.499,4.899,
1690588811,146,Livermore,37.703,-121.812,4.659,4.999,
1690588811,21,Danville,37.782,-121.973,4.599,4.899,
1690588811,422,S San Francisco,37.642,-122.401,4.699,4.949,
1690588811,1267,Great Oaks,37.244,-121.786,4.459,4.859,
1690588811,475,El Camino,37.665,-122.448,4.659,4.959,
1690588811,482,Richmond CA,37.898,-122.321,4.499,4.699,
1690588811,663,Concord,37.958,-122.033,4.399,4.759,
1690588811,658,Tracy,37.751,-121.475,4.289,4.699,
1690588811,149,Santa Cruz,36.985,-122.033,4.299,4.729,5.059
1690588811,1002,Antioch,38.009,-121.836,4.599,4.999,
1690588811,760,Gilroy,37.008,-121.556,4.699,4.999,
1690588811,132,Vallejo,38.133,-122.214,4.119,4.319,
1690588811,1031,Manteca,37.785,-121.26,4.329,4.799,
1690588811,453,Fairfield,38.215,-122.145,4.599,4.999,
1690588811,38,Stockton,38.019,-121.292,4.359,4.699,
1690588811,661,Modesto,37.702,-121.067,4.499,4.899,
1690588811,694,Vacaville,38.351,-121.98,4.659,4.949,
1690588811,1091,Lodi,38.1,-121.264,4.539,4.839,
1690588811,131,Sand City,36.617,-121.845,4.759,5.159,
1690588811,782,Turlock,37.519,-120.888,4.479,4.879,
1690588811,659,Rohnert Park,38.353,-122.717,4.799,5.199,4.999
1690588811,1274,Elk Grove,38.406,-121.414,4.339,4.659,4.499
1690588811,41,Santa Rosa,38.42,-122.712,4.799,5.199,
1690588811,464,Sacramento,38.468,-121.414,4.259,4.559,
1690588811,471,Cal Expo (Sacramento),38.597,-121.453,4.399,4.799,
1690588811,1003,Woodland,38.672,-121.723,4.559,4.999,
1690588811,142,Merced,37.303,-120.497,4.399,4.799,
1690588811,438,Rancho Cordova,38.588,-121.264,4.359,4.799,
1690588811,771,Citrus Heights,38.69,-121.298,4.359,4.659,
1690588811,765,Folsom,38.645,-121.11,4.399,4.759,4.599
1690588811,29,Roseville CA,38.78,-121.267,4.599,4.899,4.699
1690588811,31,Fresno,36.81,-119.874,4.499,4.759,
1690588811,1297,Ukiah,39.127,-123.197,4.699,4.999,
1690588811,657,N Fresno,36.839,-119.788,4.399,4.699,4.549
1690588811,1360,Clovis,36.806,-119.703,4.359,4.679,
1690588811,1011,Chico,39.721,-121.811,4.419,4.799,
1690588811,1244,Hanford,36.326,-119.607,4.499,4.859,4.499
1690588811,127,Carson City,39.117,-119.777,3.999,4.369,
1690588811,741,San Luis Obispo,35.252,-120.691,4.639,4.939,
1690588811,1017,Visalia,36.293,-119.307,4.499,4.899,4.899
1690588811,25,Reno,39.503,-119.784,4.299,4.599,
